time,Fx,Fy,Fz
3.23378,-908.064,-55.4112,454.511
3.23379,-972.552,-39.2892,442.435
3.2338,-1033.61,-18.2757,441.328
3.23381,-1091.47,0.488281,447.754
3.23382,-1144.93,1.94441,454.843
3.23383,-1190.39,2.20599,466.963
3.23384,-1220.38,21.6413,484.759
3.23385,-1229.94,47.2761,504.979
3.23386,-1220.69,52.4554,522.156
3.23387,-1196.95,42.6723,534.38
3.23388,-1167.59,44.8085,545.489
3.23389,-1138.93,59.7447,557.704
3.2339,-1112.59,70.2515,569.964
3.23391,-1087.65,67.1038,582.982
3.23392,-1062.09,56.9196,596.13
3.23393,-1038.41,52.4815,609.131
3.23394,-1019.67,53.5104,623.57
3.23395,-1006.66,57.1551,636.614
3.23396,-997.253,64.1392,645.054
3.23397,-989.301,69.8155,646.885
3.23398,-982.457,70.7223,642.238
3.23399,-973.127,72.6754,628.296
3.234,-955.087,76.634,611.119
3.23401,-922.006,74.3147,605.286
3.23402,-872.515,57.8352,601.606
3.23403,-815.421,25.8092,587.106
3.23404,-764.308,-6.62667,567.322
3.23405,-723.903,-14.6484,554.661
3.23406,-693.76,-6.24302,558.018
3.23407,-672.049,-22.5394,567.723
3.23408,-652.073,-58.4019,571.245
3.23409,-635.359,-63.9474,573.443
3.2341,-623.378,-36.9873,576.887
3.23411,-616.377,-31.3285,577.166
3.23412,-619.176,-57.094,572.048
3.23413,-629.543,-70.5915,556.963
3.23414,-648.202,-65.6041,541.373
3.23415,-674.979,-65.264,530.544
3.23416,-705.261,-72.6842,517.456
3.23417,-740.531,-79.5462,504.072
3.23418,-780.875,-79.3108,490.008
3.23419,-828.474,-65.9441,476.397
3.2342,-883.562,-47.2238,466.483
3.23421,-938.573,-37.7459,461.173
3.23422,-988.996,-21.1879,464.068
3.23423,-1033.55,6.96673,470.537
3.23424,-1073.77,20.7258,476.161
3.23425,-1109.84,20.7171,487.287
3.23426,-1134.12,34.4674,506.461
3.23427,-1142.09,59.6662,529.75
3.23428,-1136.44,61.7501,551.052
3.23429,-1119.43,45.7328,566.441
3.2343,-1096.73,43.7012,579.729
3.23431,-1074.24,56.6319,591.91
3.23432,-1054.82,65.4733,600.917
3.23433,-1040.06,61.3055,609.445
3.23434,-1028.51,51.2172,618.574
3.23435,-1021.5,44.9829,631.025
3.23436,-1020.7,41.2598,646.72
3.23437,-1022.91,38.0423,660.121
3.23438,-1024.83,39.8472,666.844
3.23439,-1025.16,44.4598,663.138
3.2344,-1020,45.602,647.374
3.23441,-1004.8,48.4532,627.049
3.23442,-975.455,57.4341,612.959
3.23443,-930.464,57.7218,603.995
3.23444,-879.525,32.8195,591.605
3.23445,-836.016,-10.158,574.088
3.23446,-805.315,-39.2107,560.146
3.23447,-785.209,-37.711,558.655
3.23448,-767.927,-32.8282,564.287
3.23449,-747.288,-51.6706,565.098
3.2345,-726.388,-71.9081,561.358
3.23451,-710.702,-61.4973,556.196
3.23452,-704.974,-41.347,552.028
3.23453,-713.597,-48.3573,548.462
3.23454,-733.015,-73.1986,541.582
3.23455,-757.673,-84.307,531.485
3.23456,-785.017,-76.8084,521.388
3.23457,-811.114,-68.246,512.756
3.23458,-835.31,-63.3458,503.235
3.23459,-860.735,-59.0384,490.836
3.2346,-891.331,-52.499,476.161
3.23461,-929.409,-38.1906,466.117
3.23462,-970.163,-18.4239,465.297
3.23463,-1008.14,-0.209263,475.15
3.23464,-1041.67,10.0185,491.438
3.23465,-1069.55,15.6076,505.066
3.23466,-1092.44,22.3127,517.596
3.23467,-1107.18,34.5895,533.927
3.23468,-1109.28,55.1235,553.929
3.23469,-1099.64,65.0984,572.301
3.2347,-1082.75,55.542,585.057
3.23471,-1065.83,48.0347,596.017
3.23472,-1052.03,54.888,610.186
3.23473,-1039.86,67.6008,626.247
3.23474,-1029.61,69.1964,640.015
3.23475,-1020.76,58.1055,648.638
3.23476,-1014.78,50.3889,653.852
3.23477,-1016.29,48.8892,660.514
3.23478,-1024.06,50.6592,666.434
3.23479,-1034.28,57.2248,666.033
3.2348,-1040.48,62.7441,652.588
3.23481,-1034.61,61.5496,630.371
3.23482,-1012.62,60.3725,615.566
3.23483,-973.424,63.494,607.064
3.23484,-923.95,54.4346,593.855
3.23485,-876.36,22.2255,573.077
3.23486,-837.76,-11.4833,552.778
3.23487,-809.03,-21.3972,544.948
3.23488,-784.973,-15.0931,547.529
3.23489,-757.063,-14.8315,550.432
3.2349,-723.267,-22.9928,550.502
3.23491,-688.189,-31.1802,549.229
3.23492,-658.526,-38.8271,548.628
3.23493,-640.808,-44.9393,548.645
3.23494,-637.416,-47.3284,544.826
3.23495,-648.342,-52.6123,538.077
3.23496,-670.236,-63.8253,529.323
3.23497,-696.725,-69.4057,519.653
3.23498,-725.351,-64.7845,512.277
3.23499,-755.301,-61.3578,505.214
3.235,-787.816,-62.1076,496.102
3.23501,-825.004,-61.8984,484.994
3.23502,-865.731,-55.6292,477.208
3.23503,-906.703,-33.4037,479.074
3.23504,-944.266,-2.59835,488.43
3.23505,-979.213,12.146,499.425
3.23506,-1011.33,6.82722,511.893
3.23507,-1036.46,3.89753,527.422
3.23508,-1053.08,20.9351,547.328
3.23509,-1062.13,41.5824,567.13
3.2351,-1064.24,43.5617,580.122
3.23511,-1062.48,38.0075,587.429
3.23512,-1061.26,40.3442,594.456
3.23513,-1061.03,49.0025,604.571
3.23514,-1059.15,55.821,616.542
3.23515,-1053.57,52.1327,625.584
3.23516,-1045.85,40.1263,629.979
3.23517,-1040.4,29.4364,633.868
3.23518,-1039.25,28.5296,637.922
3.23519,-1039.54,38.0859,635.428
3.2352,-1035.71,47.3982,624.198
3.23521,-1020.53,52.2461,608.704
3.23522,-990.025,57.3643,592.625
3.23523,-947.92,61.4973,577.898
3.23524,-901.036,59.6837,564.636
3.23525,-855.983,44.8783,552.49
3.23526,-818.307,16.3225,542.149
3.23527,-788.252,-13.0092,534.624
3.23528,-762.669,-24.6931,529.951
3.23529,-737.819,-14.6572,528.268
3.2353,-710.179,-7.59452,524.867
3.23531,-681.335,-21.8593,518.52
3.23532,-657.82,-41.2423,513.611
3.23533,-645.717,-46.6047,512.477
3.23534,-648.089,-49.4821,515.145
3.23535,-663.74,-62.1076,517.814
3.23536,-689.192,-72.8934,516.296
3.23537,-720.782,-72.4836,512.015
3.23538,-756.147,-63.1278,509.181
3.23539,-794.957,-51.3742,506.88
3.2354,-837.202,-45.2794,504.072
3.23541,-881.74,-43.6837,501.657
3.23542,-927.115,-36.3421,501.718
3.23543,-971.122,-22.0424,506.409
3.23544,-1011.01,-8.75419,515.102
3.23545,-1044.39,0.435965,526.175
3.23546,-1069.11,10.1406,536.368
3.23547,-1084.96,16.4533,545.829
3.23548,-1091.64,18.7552,555.978
3.23549,-1090.63,29.5585,566.99
3.2355,-1085.72,45.0527,577.122
3.23551,-1080.14,50.9905,584.229
3.23552,-1075.37,49.3251,590.742
3.23553,-1069.4,50.1622,600.813
3.23554,-1059.06,55.106,614.223
3.23555,-1044.01,56.4488,625.933
3.23556,-1026.93,50.3453,633.519
3.23557,-1010.36,42.6374,637.835
3.23558,-998.509,39.9083,642.072
3.23559,-994.463,42.2974,645.403
3.2356,-997.175,43.5878,644.339
3.23561,-1002.26,43.4919,634.984
3.23562,-1002.31,45.6805,618.504
3.23563,-991.464,47.2674,602.286
3.23564,-966.553,42.0183,587.585
3.23565,-930.132,29.1574,571.123
3.23566,-891.471,12.3117,550.999
3.23567,-857.718,-5.81578,531.834
3.23568,-832.092,-19.2784,522.879
3.23569,-813.102,-27.7536,523.019
3.2357,-795.463,-37.1966,525.731
3.23571,-775.678,-45.3578,528.66
3.23572,-752.398,-48.427,530.491
3.23573,-729.065,-51.9584,533.072
3.23574,-711.426,-59.8581,534.223
3.23575,-703.482,-66.7637,531.398
3.23576,-707.467,-67.6793,526.707
3.23577,-722.037,-66.6678,521.022
3.23578,-742.615,-66.3539,517.02
3.23579,-765.59,-64.3485,515.311
3.2358,-790.71,-62.5,513.044
3.23581,-820.138,-59.3087,508.632
3.23582,-856.166,-50.2232,502.686
3.23583,-897.4,-34.1884,499.564
3.23584,-940.212,-11.9629,503.366
3.23585,-979.754,12.8348,512.015
3.23586,-1014.16,31.2587,523.167
3.23587,-1044.27,37.2314,537.136
3.23588,-1066.42,36.7868,554.4
3.23589,-1077.77,39.1235,574.637
3.2359,-1078.97,44.6341,592.765
3.23591,-1072.47,47.7731,604.858
3.23592,-1063.08,48.2527,612.488
3.23593,-1055.07,51.1649,618.147
3.23594,-1050.62,57.5998,622.663
3.23595,-1048.86,60.5033,627.049
3.23596,-1046.87,54.3475,631.26
3.23597,-1043.92,42.6113,635.786
3.23598,-1041.91,30.4827,641.488
3.23599,-1042.18,24.2484,646.537
3.236,-1044.97,26.4369,647.975
3.23601,-1049.71,31.8604,642.378
3.23602,-1056.44,34.5372,629.49
3.23603,-1062.05,35.784,609.227
3.23604,-1060.69,39.141,581.543
3.23605,-1047.67,41.7568,557.443
3.23606,-1018.83,38.5655,543.161
3.23607,-977.155,21.5716,529.96
3.23608,-933.838,-7.49861,512.634
3.23609,-898.272,-29.1922,494.803
3.2361,-872.393,-29.2882,486.415
3.23611,-851.894,-24.0217,490.069
3.23612,-828.997,-38.1121,496.599
3.23613,-799.604,-56.5273,502.546
3.23614,-766.968,-49.5431,509.33
3.23615,-735.788,-32.9154,516.61
3.23616,-711.775,-39.42,525.504
3.23617,-697.92,-56.5709,531.782
3.23618,-693.237,-58.7071,534.154
3.23619,-697.414,-53.275,537.266
3.2362,-706.491,-51.6706,540.632
3.23621,-719.317,-50.3191,543.98
3.23622,-737.392,-45.1573,545.672
3.23623,-762.477,-37.1704,542.332
3.23624,-798.54,-23.8735,537.214
3.23625,-842.791,-8.65827,534.842
3.23626,-888.585,1.58691,538.609
3.23627,-929.801,14.1776,547.52
3.23628,-964.6,27.0124,555.568
3.23629,-994.952,27.9628,563.982
3.2363,-1018.21,25.1552,576.791
3.23631,-1030.6,34.2407,593.977
3.23632,-1033.4,45.0963,611.686
3.23633,-1030.24,38.5306,624.677
3.23634,-1025.78,26.7247,632.124
3.23635,-1025.44,27.5181,636.78
3.23636,-1030.62,33.7437,639.125
3.23637,-1038.76,36.1415,640.067
3.23638,-1046.94,32.0609,640.721
3.23639,-1054.54,23.9694,639.457
3.2364,-1063.81,14.0642,637.355
3.23641,-1076.03,4.18527,635.62
3.23642,-1088.54,1.04632,630.493
3.23643,-1097.83,4.92641,616.464
3.23644,-1100.33,9.16399,594.16
3.23645,-1090.71,9.99233,569.484
3.23646,-1067.2,14.6572,549.613
3.23647,-1031.59,23.1585,535.043
3.23648,-988.499,17.3514,521.554
3.23649,-944.763,-9.54764,509.33
3.2365,-904.864,-38.1906,501.029
3.23651,-869.96,-47.5115,500.113
3.23652,-837.027,-39.9693,506.138
3.23653,-801.226,-32.1568,514.09
3.23654,-761.448,-34.2058,519.645
3.23655,-722.822,-40.4402,521.458
3.23656,-691.319,-39.978,520.586
3.23657,-670.436,-34.3192,518.72
3.23658,-659.903,-34.5633,516.523
3.23659,-656.093,-43.8843,514.317
3.2366,-655.997,-49.6652,511.483
3.23661,-659.11,-43.9628,508.711
3.23662,-668.3,-33.0723,508.161
3.23663,-684.998,-22.2691,510.664
3.23664,-709.351,-13.5934,515.913
3.23665,-741.952,-6.60924,522.836
3.23666,-779.986,4.31606,533.735
3.23667,-819.964,20.8217,549.831
3.23668,-859.637,34.45,568.368
3.23669,-897.749,37.0658,584.952
3.2367,-934.379,33.735,598.511
3.23671,-967.128,37.2489,610.988
3.23672,-993.591,47.7295,621.748
3.23673,-1013.65,53.772,630.214
3.23674,-1027.63,49.3687,633.528
3.23675,-1039.41,40.2135,631.278
3.23676,-1052.98,36.7519,626.613
3.23677,-1068,40.2135,622.829
3.23678,-1082.73,43.7448,619.969
3.23679,-1094.81,41.8004,615.522
3.2368,-1103.87,35.383,609.724
3.23681,-1111.58,30.4304,604.161
3.23682,-1118.71,28.1546,599.391
3.23683,-1125.5,27.2478,595.171
3.23684,-1128.14,27.8408,589.12
3.23685,-1123.93,28.8783,579.974
3.23686,-1116.66,28.486,567.226
3.23687,-1105.41,26.2974,544.024
3.23688,-1087.35,20.7084,517.657
3.23689,-1057.97,13.3405,500.523
3.2369,-1012.9,6.06864,487.505
3.23691,-958.409,-7.38525,472.866
3.23692,-904.088,-23.5944,458.008
3.23693,-856.689,-26.2364,451.922
3.23694,-818.682,-18.5634,462.987
3.23695,-786.333,-24.3966,482.64
3.23696,-754.708,-42.184,501.718
3.23697,-725.045,-41.844,520.987
3.23698,-698.024,-20.4555,537.545
3.23699,-672.494,-9.69587,548.697
3.237,-650.565,-14.2473,553.327
3.23701,-630.999,-15.7819,552.795
3.23702,-616.185,-14.7531,553.144
3.23703,-610.604,-18.9994,554.417
3.23704,-614.859,-27.4658,554.984
3.23705,-630.083,-31.5116,557.556
3.23706,-656.398,-27.7536,562.125
3.23707,-694.842,-19.0866,565.526
3.23708,-743.007,-7.94329,567.086
3.23709,-795.271,5.04848,568.499
3.2371,-847.569,22.9928,574.942
3.23711,-898.307,38.1819,585.223
3.23712,-948.155,38.8096,594.09
3.23713,-995.074,32.0086,602.696
3.23714,-1032.85,33.8832,612.985
3.23715,-1057.38,43.0211,625.532
3.23716,-1069.71,39.2543,634.783
3.23717,-1071.58,23.4288,636.431
3.23718,-1068.93,14.7705,631.365
3.23719,-1069.51,17.77,622.724
3.2372,-1075.85,23.9868,613.281
3.23721,-1086.61,22.1034,606.306
3.23722,-1097.76,14.5002,602.068
3.23723,-1107.6,9.91385,597.848
3.23724,-1116.96,5.78962,594.901
3.23725,-1124.56,3.40053,591.317
3.23726,-1128.57,9.31222,582.633
3.23727,-1126.92,18.2408,562.003
3.23728,-1115.05,19.5051,529.262
3.23729,-1086.83,22.2778,501.413
3.2373,-1040.04,35.5835,487.122
3.23731,-979.039,39.7426,478.088
3.23732,-916.992,15.3634,466.954
3.23733,-865.13,-20.2462,457.406
3.23734,-824.594,-33.0985,459.29
3.23735,-792.838,-26.1056,474.758
3.23736,-761.832,-26.5765,493.862
3.23737,-726.85,-36.9176,508.475
3.23738,-692.104,-35.7928,519.026
3.23739,-661.482,-21.2751,526.62
3.2374,-638.497,-13.855,535.732
3.23741,-625.488,-18.9819,544.373
3.23742,-622.262,-29.5149,550.546
3.23743,-629.107,-40.0914,554.138
3.23744,-644.017,-47.6161,554.025
3.23745,-665.074,-48.2701,554.382
3.23746,-691.624,-39.1671,555.368
3.23747,-723.99,-26.5416,553.728
3.23748,-765.041,-14.9972,549.282
3.23749,-813.581,-4.72586,547.703
3.2375,-864.694,6.68771,554.818
3.23751,-915.362,18.607,570.478
3.23752,-964.626,21.5193,586.408
3.23753,-1011.54,11.8495,596.776
3.23754,-1051.72,4.60379,604.824
3.23755,-1080.35,15.9302,614.275
3.23756,-1095.98,35.9497,623.945
3.23757,-1099.91,42.6636,627.005
3.23758,-1097.55,33.8048,622.035
3.23759,-1095.77,26.2015,613.892
3.2376,-1097.85,27.2914,607.919
3.23761,-1101.54,31.032,605.974
3.23762,-1103.79,29.4451,604.161
3.23763,-1103.97,22.0075,597.613
3.23764,-1104.46,15.9302,588.205
3.23765,-1108.63,15.5901,581.979
3.23766,-1116.08,22.6179,576.93
3.23767,-1125.42,31.8516,567.819
3.23768,-1134.03,34.2233,549.465
3.23769,-1135.14,29.323,523.76
3.2377,-1122.86,29.9595,504.9
3.23771,-1092.56,39.6205,496.608
3.23772,-1043.71,38.766,490.409
3.23773,-986.633,12.8261,480.216
3.23774,-931.553,-21.5716,468
3.23775,-883.885,-33.0898,465.576
3.23776,-844.369,-23.3503,479.449
3.23777,-806.213,-20.9351,501.142
3.23778,-765.843,-33.177,523.778
3.23779,-726.222,-37.8069,545.986
3.2378,-690.988,-24.4577,566.354
3.23781,-665.676,-14.4828,586.435
3.23782,-651.943,-19.4615,601.563
3.23783,-647.818,-31.6424,608.154
3.23784,-653.521,-41.2772,608.852
3.23785,-665.501,-40.0391,607.125
3.23786,-681.449,-31.3808,607.108
3.23787,-702.061,-22.025,608.677
3.23788,-729.117,-17.2032,606.907
3.23789,-766.959,-17.6304,599.182
3.2379,-814.811,-15.5204,591.902
3.23791,-867.379,-3.13895,590.995
3.23792,-920.933,15.6163,595.694
3.23793,-972.081,26.8729,599.147
3.23794,-1019.84,27.0647,598.275
3.23795,-1063.58,27.3263,599.139
3.23796,-1098.21,43.8145,605.469
3.23797,-1121.29,64.549,614.171
3.23798,-1132.98,59.9191,616.69
3.23799,-1136,38.4173,610.665
3.238,-1136.35,25.007,602.774
3.23801,-1136.62,26.9775,597.499
3.23802,-1136.73,35.8364,594.012
3.23803,-1134.5,37.772,589.896
3.23804,-1129.33,31.3285,584.202
3.23805,-1124.26,21.4495,579.991
3.23806,-1123.74,11.8844,580.061
3.23807,-1128.1,8.10896,580.811
3.23808,-1135.27,10.873,576.25
3.23809,-1141.69,16.3487,560.451
3.2381,-1137.22,22.3214,533.84
3.23811,-1113.43,32.9503,512.198
3.23812,-1066.55,49.5867,505.328
3.23813,-1001.67,52.5077,499.817
3.23814,-935.852,20.4119,486.189
3.23815,-882.255,-24.292,472.979
3.23816,-841.125,-36.6385,472.124
3.23817,-806.431,-19.5748,489.607
3.23818,-767.587,-11.588,510.768
3.23819,-718.192,-19.7754,522.871
3.2382,-666.364,-19.9411,530.945
3.23821,-620.091,-8.49261,536.081
3.23822,-584.499,-8.46645,543.352
3.23823,-564.131,-23.3852,553.763
3.23824,-555.097,-36.7083,561.332
3.23825,-556.937,-42.8467,567.078
3.23826,-569.423,-42.4456,572.641
3.23827,-588.919,-35.4701,578.491
3.23828,-615.993,-26.6462,586.635
3.23829,-649.754,-21.7808,591.867
3.2383,-691.755,-22.7225,588.832
3.23831,-742.467,-23.8909,584.9
3.23832,-797.363,-13.3841,586.278
3.23833,-853.21,9.23375,594.875
3.23834,-909.886,20.8479,603.498
3.23835,-966.657,7.7689,605.399
3.23836,-1018.64,-5.60652,605.931
3.23837,-1059.87,5.8245,608.05
3.23838,-1089.03,27.4571,608.808
3.23839,-1108.33,26.6113,601.911
3.2384,-1121.43,9.28606,587.551
3.23841,-1134.99,7.69043,572.806
3.23842,-1151.01,23.8909,563.311
3.23843,-1165.36,35.7753,559.492
3.23844,-1172.66,33.0985,558.097
3.23845,-1171.01,22.8969,553.545
3.23846,-1164.66,12.6953,546.247
3.23847,-1158.8,5.92913,542.341
3.23848,-1155.28,8.57108,541.146
3.23849,-1151.14,20.7084,537.397
3.2385,-1144.34,28.5819,529
3.23851,-1130.56,28.486,515.712
3.23852,-1105.16,31.0582,502.363
3.23853,-1068.33,37.6587,500.541
3.23854,-1018.54,36.9176,506.365
3.23855,-960.606,13.855,506.06
3.23856,-905.369,-21.9901,501.892
3.23857,-856.585,-35.8887,502.529
3.23858,-813.878,-17.3776,515.581
3.23859,-776.106,-1.68283,537.493
3.2386,-737.95,-17.2119,555.071
3.23861,-700.126,-38.3737,570.731
3.23862,-667.489,-32.2266,587.716
3.23863,-640.494,-16.5405,602.583
3.23864,-623.317,-19.3394,614.493
3.23865,-616.228,-29.698,616.621
3.23866,-616.839,-30.6135,609.401
3.23867,-626.16,-23.9258,602.94
3.23868,-641.558,-18.5024,599.095
3.23869,-662.842,-16.9765,596.601
3.2387,-691.912,-19.0517,594.352
3.23871,-730.556,-21.7808,588.17
3.23872,-779.55,-19.9149,581.752
3.23873,-834.141,-12.4686,578.892
3.23874,-888.393,4.28118,579.921
3.23875,-939.671,20.8479,582.328
3.23876,-986.145,20.5427,579.442
3.23877,-1026.16,11.9542,575.439
3.23878,-1058.81,17.4299,577.035
3.23879,-1081.8,37.5889,582.825
3.2388,-1095.88,42.6549,587.437
3.23881,-1104.41,21.5716,586.286
3.23882,-1110.69,3.13023,581.098
3.23883,-1116.8,5.5106,576.957
3.23884,-1121.58,18.8947,572.632
3.23885,-1124.24,26.5852,565.796
3.23886,-1123.97,21.8506,557.608
3.23887,-1121.79,15.0495,550.337
3.23888,-1123.74,12.5732,548.846
3.23889,-1131.86,9.3035,550.755
3.2389,-1143.39,8.92857,549.334
3.23891,-1153.81,15.7122,538.252
3.23892,-1154.19,23.141,516.802
3.23893,-1136.68,31.1279,497.698
3.23894,-1097.19,47.4418,487.845
3.23895,-1038.02,60.4248,481.75
3.23896,-971.331,45.5671,473.816
3.23897,-909.075,9.43429,466.893
3.23898,-856.097,-11.7275,471.392
3.23899,-812.09,-7.33294,491.202
3.239,-769.749,-2.99072,519.244
3.23901,-722.281,-10.5504,546.16
3.23902,-671.77,-15.5291,567.732
3.23903,-623.439,-11.1782,584.106
3.23904,-583.217,-6.75746,599.409
3.23905,-555.978,-8.85882,612.383
3.23906,-543.126,-18.4065,619.263
3.23907,-543.797,-30.5612,622.881
3.23908,-554.007,-36.6908,625.096
3.23909,-572.414,-36.9699,627.363
3.2391,-599.967,-35.9671,627.502
3.23911,-636.544,-33.7263,620.196
3.23912,-684.108,-28.6865,607.003
3.23913,-741.987,-20.6735,594.003
3.23914,-804.539,-7.88225,586.356
3.23915,-866.255,10.716,584.508
3.23916,-925.206,22.5307,582.485
3.23917,-981.088,17.2119,578.962
3.23918,-1030.76,4.49044,576.869
3.23919,-1070.23,5.44085,577.271
3.2392,-1098.45,19.9585,577.672
3.23921,-1115.55,22.8882,572.85
3.23922,-1125.68,11.9019,562.369
3.23923,-1135.18,5.89425,550.45
3.23924,-1146.88,13.1313,541.783
3.23925,-1158.4,26.5067,538.243
3.23926,-1165.87,32.0522,538.121
3.23927,-1168.6,25.2773,537.694
3.23928,-1167.22,14.7356,537.136
3.23929,-1164.81,8.8501,540.013
3.2393,-1163.76,11.37,544.329
3.23931,-1163.16,20.595,544.189
3.23932,-1160.59,30.7356,539.655
3.23933,-1153.03,39.1584,532.558
3.23934,-1138.31,46.7965,522.897
3.23935,-1113.76,53.1355,514.518
3.23936,-1075.67,52.3333,513.829
3.23937,-1023.25,35.8887,517.046
3.23938,-963.719,7.5858,515.921
3.23939,-906.512,-13.916,512.512
3.2394,-855.434,-12.0414,516.418
3.23941,-810.765,2.88609,533.221
3.23942,-768.747,0.906808,554.984
3.23943,-726.257,-21.6936,572.606
3.23944,-687.038,-33.4647,588.719
3.23945,-653.617,-21.4321,605.364
3.23946,-626.849,-15.6337,618.888
3.23947,-609.297,-31.1977,625.889
3.23948,-599.644,-44.2679,623.867
3.23949,-597.499,-41.0941,619.542
3.2395,-603.777,-36.4031,617.432
3.23951,-617.658,-40.1175,614.825
3.23952,-640.067,-45.9333,611.834
3.23953,-672.102,-49.1507,606.437
3.23954,-715.698,-46.0379,598.737
3.23955,-768.424,-36.5339,591.884
3.23956,-823.6,-24.9285,586.626
3.23957,-876.857,-10.7422,582.267
3.23958,-927.229,-0.226702,576.032
3.23959,-976.039,-0.270299,567.618
3.2396,-1022.98,-1.2207,561.55
3.23961,-1063.76,10.1929,560.46
3.23962,-1094.26,23.7165,561.393
3.23963,-1115.45,20.8043,559.684
3.23964,-1129.43,8.38797,553.502
3.23965,-1139.88,5.45829,546.77
3.23966,-1149.76,16.0435,541.896
3.23967,-1159.08,28.6516,536.49
3.23968,-1166.32,32.0086,532.035
3.23969,-1169.45,28.1023,531.172
3.2397,-1170.47,24.9895,535.078
3.23971,-1172.45,22.9318,543.649
3.23972,-1175.08,21.9639,552.734
3.23973,-1173.71,28.1721,555.28
3.23974,-1163.01,39.6467,546.901
3.23975,-1137.88,46.2821,534.354
3.23976,-1093.68,52.5949,527.039
3.23977,-1033.01,63.0319,524.902
3.23978,-965.602,61.4275,522.984
3.23979,-902.318,36.2287,520.682
3.2398,-849.792,4.93513,523.821
3.23981,-808.158,-7.12367,536.9
3.23982,-771.109,-5.5106,556.24
3.23983,-730.861,-7.14111,575.614
3.23984,-686.14,-13.3144,590.428
3.23985,-641.541,-20.4381,598.179
3.23986,-604.623,-25.6784,602.966
3.23987,-580.183,-27.7448,607.544
3.23988,-569.362,-31.4157,611.738
3.23989,-573.678,-43.1344,615.81
3.2399,-590.585,-56.7453,617.065
3.23991,-617.283,-61.0003,615.051
3.23992,-653.896,-54.5567,611.572
3.23993,-698.233,-42.7944,604.667
3.23994,-749.023,-33.4647,591.919
3.23995,-805.926,-28.2506,575.875
3.23996,-865.365,-19.3656,563.119
3.23997,-922.904,-2.81634,557.626
3.23998,-976.929,8.09152,556.606
3.23999,-1027.67,1.32533,556.056
3.24,-1073.78,-12.4686,554.443
3.24001,-1111.39,-12.5471,552.63
3.24002,-1138.01,2.51116,550.807
3.24003,-1153.52,14.91,547.328
3.24004,-1159.07,18.2757,541.024
3.24005,-1159.82,17.2991,533.003
3.24006,-1161.63,19.5487,526.393
3.24007,-1165.06,27.4658,525.504
3.24008,-1166.72,34.4064,531.73
3.24009,-1163.03,34.7552,539.481
3.2401,-1154.62,27.9367,544.643
3.24011,-1144.85,21.65,548.532
3.24012,-1137.63,22.6615,551.862
3.24013,-1135.47,32.1394,551.688
3.24014,-1130.82,45.105,539.978
3.24015,-1111.88,52.6559,524.859
3.24016,-1070.47,57.2684,525.46
3.24017,-1007.07,62.4826,534.886
3.24018,-936.401,54.1905,540.466
3.24019,-873.805,24.2135,541.295
3.2402,-823.329,-4.04576,544.05
3.24021,-782.889,-10.8817,560.695
3.24022,-743.87,-9.92257,583.357
3.24023,-696.385,-12.8871,597.953
3.24024,-644.366,-9.36454,607.125
3.24025,-594.884,-1.22942,610.238
3.24026,-553.92,-9.59996,612.514
3.24027,-528.826,-31.1279,618.896
3.24028,-518.598,-45.9856,622.375
3.24029,-522.827,-55.1235,622.28
3.2403,-541.957,-63.4417,616.891
3.24031,-571.969,-66.6155,608.215
3.24032,-611.625,-61.4188,602.356
3.24033,-659.206,-51.6357,596.139
3.24034,-714.87,-40.9197,583.714
3.24035,-779.445,-34.5982,568.743
3.24036,-848.833,-32.802,557.155
3.24037,-919.259,-20.7694,554.025
3.24038,-988.386,-5.14439,554.487
3.24039,-1055,-2.28446,549.203
3.2404,-1116.36,-6.67027,542.768
3.24041,-1164.98,-3.36565,538.914
3.24042,-1196.71,12.8871,537.885
3.24043,-1215.45,27.4309,534.31
3.24044,-1224.39,31.3198,523.464
3.24045,-1230.37,29.6631,509.365
3.24046,-1239.02,30.2996,498.928
3.24047,-1245.39,37.432,496.181
3.24048,-1244.44,44.5382,501.072
3.24049,-1232.2,44.4598,507.185
3.2405,-1209.88,41.5475,508.571
3.24051,-1184.06,37.2402,511.588
3.24052,-1158.99,34.3279,519.4
3.24053,-1137.6,41.2075,526.114
3.24054,-1118.14,49.3338,523.176
3.24055,-1091.4,50.3191,511.649
3.24056,-1048.56,54.3387,508.85
3.24057,-987.444,68.4553,520.002
3.24058,-913.574,73.1812,532.427
3.24059,-840.132,49.0287,536.918
3.2406,-778.329,12.5732,538.234
3.24061,-730.416,-7.0888,548.968
3.24062,-693.255,-7.01904,571.524
3.24063,-658.596,-4.18527,595.389
3.24064,-622.044,-6.2779,610.883
3.24065,-585.013,-7.51604,617.327
3.24066,-549.97,-6.60924,618.243
3.24067,-521.572,-11.2479,620.449
3.24068,-504.412,-23.2108,622.995
3.24069,-502.005,-38.6091,620.736
3.2407,-515.459,-54.3387,610.77
3.24071,-543.344,-61.3578,596.165
3.24072,-582.345,-54.3126,586.478
3.24073,-629.456,-40.5622,581.552
3.24074,-683.071,-33.7088,574.698
3.24075,-743.094,-34.9557,560.634
3.24076,-807.739,-34.6244,544.425
3.24077,-873.649,-24.85,535.453
3.24078,-937.64,-9.22503,535.069
3.24079,-997.367,-3.7493,535.723
3.2408,-1052.25,-9.8877,532.445
3.24081,-1097.28,-12.5296,531.355
3.24082,-1127.8,1.16839,536.935
3.24083,-1143.19,21.092,546.265
